"Step","time_reasoning/combined_tasks_from_inferring_easy_alpha_0.1 - response_length/overall/mean","time_reasoning/combined_tasks_from_inferring_easy_alpha_0.1 - response_length/overall/mean__MIN","time_reasoning/combined_tasks_from_inferring_easy_alpha_0.1 - response_length/overall/mean__MAX","time_reasoning/combined_tasks_from_dynamic_alpha_increasing - response_length/overall/mean","time_reasoning/combined_tasks_from_dynamic_alpha_increasing - response_length/overall/mean__MIN","time_reasoning/combined_tasks_from_dynamic_alpha_increasing - response_length/overall/mean__MAX"
"277","300.43438720703125","300.43438720703125","300.43438720703125","69.6640625","69.6640625","69.6640625"
"278","296.8999938964844","296.8999938964844","296.8999938964844","69.62187194824219","69.62187194824219","69.62187194824219"
"279","300.0796813964844","300.0796813964844","300.0796813964844","68.70780944824219","68.70780944824219","68.70780944824219"
"280","299.9781188964844","299.9781188964844","299.9781188964844","73.484375","73.484375","73.484375"
"281","292.90936279296875","292.90936279296875","292.90936279296875","70.2874984741211","70.2874984741211","70.2874984741211"
"282","296.109375","296.109375","296.109375","67.2281265258789","67.2281265258789","67.2281265258789"
"283","297.8515625","297.8515625","297.8515625","71.375","71.375","71.375"
"284","296.49530029296875","296.49530029296875","296.49530029296875","66.87812805175781","66.87812805175781","66.87812805175781"
"285","299.66094970703125","299.66094970703125","299.66094970703125","68.921875","68.921875","68.921875"
"286","284.6328125","284.6328125","284.6328125","69.2328109741211","69.2328109741211","69.2328109741211"
"287","281.0249938964844","281.0249938964844","281.0249938964844","73.4296875","73.4296875","73.4296875"
"288","290.96563720703125","290.96563720703125","290.96563720703125","69.16093444824219","69.16093444824219","69.16093444824219"
"289","296.0062561035156","296.0062561035156","296.0062561035156","69.43437194824219","69.43437194824219","69.43437194824219"
"290","299.5390625","299.5390625","299.5390625","69.8062515258789","69.8062515258789","69.8062515258789"
"291","293.3984375","293.3984375","293.3984375","70.265625","70.265625","70.265625"
"292","279.02655029296875","279.02655029296875","279.02655029296875","70.52656555175781","70.52656555175781","70.52656555175781"
"293","299.7328186035156","299.7328186035156","299.7328186035156","69.75312805175781","69.75312805175781","69.75312805175781"
"294","292.1953125","292.1953125","292.1953125","70.53437805175781","70.53437805175781","70.53437805175781"
"295","280.6015625","280.6015625","280.6015625","68.2359390258789","68.2359390258789","68.2359390258789"
"296","297.68438720703125","297.68438720703125","297.68438720703125","70.59375","70.59375","70.59375"
"297","292.69842529296875","292.69842529296875","292.69842529296875","70.8031234741211","70.8031234741211","70.8031234741211"
"298","292.1171875","292.1171875","292.1171875","66.94062805175781","66.94062805175781","66.94062805175781"
"299","290.85626220703125","290.85626220703125","290.85626220703125","68.37968444824219","68.37968444824219","68.37968444824219"
"300","285.90313720703125","285.90313720703125","285.90313720703125","73.4625015258789","73.4625015258789","73.4625015258789"
"301","293.64373779296875","293.64373779296875","293.64373779296875","69.83280944824219","69.83280944824219","69.83280944824219"
"302","275.6625061035156","275.6625061035156","275.6625061035156","69.51249694824219","69.51249694824219","69.51249694824219"
"303","290.9281311035156","290.9281311035156","290.9281311035156","70.30000305175781","70.30000305175781","70.30000305175781"
"304","294.1578063964844","294.1578063964844","294.1578063964844","70.9703140258789","70.9703140258789","70.9703140258789"
"305","281.203125","281.203125","281.203125","65.76875305175781","65.76875305175781","65.76875305175781"
"306","290.1812438964844","290.1812438964844","290.1812438964844","68.10469055175781","68.10469055175781","68.10469055175781"
"307","281.82501220703125","281.82501220703125","281.82501220703125","68.8203125","68.8203125","68.8203125"
"308","287.03125","287.03125","287.03125","70.07499694824219","70.07499694824219","70.07499694824219"
"309","283.31561279296875","283.31561279296875","283.31561279296875","67.89375305175781","67.89375305175781","67.89375305175781"
"310","279.7109375","279.7109375","279.7109375","69.1500015258789","69.1500015258789","69.1500015258789"
"311","293.421875","293.421875","293.421875","70.0140609741211","70.0140609741211","70.0140609741211"
"312","296.1625061035156","296.1625061035156","296.1625061035156","69.59843444824219","69.59843444824219","69.59843444824219"
"313","289.94842529296875","289.94842529296875","289.94842529296875","67.7249984741211","67.7249984741211","67.7249984741211"
"314","293.6343688964844","293.6343688964844","293.6343688964844","69.6703109741211","69.6703109741211","69.6703109741211"
"315","278.98126220703125","278.98126220703125","278.98126220703125","70.59062194824219","70.59062194824219","70.59062194824219"
"316","272.73126220703125","272.73126220703125","272.73126220703125","68.84687805175781","68.84687805175781","68.84687805175781"
"317","279.7093811035156","279.7093811035156","279.7093811035156","67.1421890258789","67.1421890258789","67.1421890258789"
"318","282.40313720703125","282.40313720703125","282.40313720703125","70.1734390258789","70.1734390258789","70.1734390258789"
"319","286.6781311035156","286.6781311035156","286.6781311035156","68.9921875","68.9921875","68.9921875"
"320","275.1890563964844","275.1890563964844","275.1890563964844","67.90312194824219","67.90312194824219","67.90312194824219"
"321","284.84686279296875","284.84686279296875","284.84686279296875","69.9156265258789","69.9156265258789","69.9156265258789"
"322","282.1937561035156","282.1937561035156","282.1937561035156","67.4937515258789","67.4937515258789","67.4937515258789"
"323","289.48126220703125","289.48126220703125","289.48126220703125","65.9359359741211","65.9359359741211","65.9359359741211"
"324","275.25469970703125","275.25469970703125","275.25469970703125","65.88749694824219","65.88749694824219","65.88749694824219"
"325","282.28594970703125","282.28594970703125","282.28594970703125","67.5078125","67.5078125","67.5078125"
"326","284.4859313964844","284.4859313964844","284.4859313964844","68.40625","68.40625","68.40625"
"327","294.15625","294.15625","294.15625","69.64530944824219","69.64530944824219","69.64530944824219"
"328","278.7171936035156","278.7171936035156","278.7171936035156","69.0296859741211","69.0296859741211","69.0296859741211"
"329","274.57342529296875","274.57342529296875","274.57342529296875","67.3265609741211","67.3265609741211","67.3265609741211"
"330","280.2406311035156","280.2406311035156","280.2406311035156","67.98905944824219","67.98905944824219","67.98905944824219"
"331","289.4078063964844","289.4078063964844","289.4078063964844","67.1421890258789","67.1421890258789","67.1421890258789"
"332","281.7796936035156","281.7796936035156","281.7796936035156","72.75","72.75","72.75"
"333","286.00311279296875","286.00311279296875","286.00311279296875","68.8515625","68.8515625","68.8515625"
"334","266.8296813964844","266.8296813964844","266.8296813964844","69.5374984741211","69.5374984741211","69.5374984741211"
"335","273.44219970703125","273.44219970703125","273.44219970703125","68.40156555175781","68.40156555175781","68.40156555175781"
"336","267.8500061035156","267.8500061035156","267.8500061035156","71.91093444824219","71.91093444824219","71.91093444824219"
"337","272.96563720703125","272.96563720703125","272.96563720703125","69.66719055175781","69.66719055175781","69.66719055175781"
"338","280.57501220703125","280.57501220703125","280.57501220703125","71.22969055175781","71.22969055175781","71.22969055175781"
"339","276.1703186035156","276.1703186035156","276.1703186035156","69.96406555175781","69.96406555175781","69.96406555175781"
"340","281.4046936035156","281.4046936035156","281.4046936035156","68.8109359741211","68.8109359741211","68.8109359741211"
"341","276.61248779296875","276.61248779296875","276.61248779296875","70.23750305175781","70.23750305175781","70.23750305175781"
"342","268.24530029296875","268.24530029296875","268.24530029296875","69.53593444824219","69.53593444824219","69.53593444824219"
"343","270.37188720703125","270.37188720703125","270.37188720703125","72.78125","72.78125","72.78125"
"344","271.5531311035156","271.5531311035156","271.5531311035156","71.12031555175781","71.12031555175781","71.12031555175781"
"345","279.2093811035156","279.2093811035156","279.2093811035156","73.9625015258789","73.9625015258789","73.9625015258789"
"346","265.9984436035156","265.9984436035156","265.9984436035156","69.7328109741211","69.7328109741211","69.7328109741211"
"347","279.3765563964844","279.3765563964844","279.3765563964844","71.0140609741211","71.0140609741211","71.0140609741211"
"348","268.66717529296875","268.66717529296875","268.66717529296875","73.7093734741211","73.7093734741211","73.7093734741211"
"349","268.34375","268.34375","268.34375","72.07344055175781","72.07344055175781","72.07344055175781"
"350","269.7203063964844","269.7203063964844","269.7203063964844","70.9140625","70.9140625","70.9140625"
"351","258.5015563964844","258.5015563964844","258.5015563964844","70.5562515258789","70.5562515258789","70.5562515258789"
"352","266.01251220703125","266.01251220703125","266.01251220703125","70.82344055175781","70.82344055175781","70.82344055175781"
"353","259.4750061035156","259.4750061035156","259.4750061035156","71.8734359741211","71.8734359741211","71.8734359741211"
"354","259.38751220703125","259.38751220703125","259.38751220703125","73.3343734741211","73.3343734741211","73.3343734741211"
"355","261.69842529296875","261.69842529296875","261.69842529296875","70.75","70.75","70.75"
"356","263.3687438964844","263.3687438964844","263.3687438964844","70.6468734741211","70.6468734741211","70.6468734741211"
"357","268.5218811035156","268.5218811035156","268.5218811035156","75.3687515258789","75.3687515258789","75.3687515258789"
"358","267.0687561035156","267.0687561035156","267.0687561035156","75.1171875","75.1171875","75.1171875"
"359","268.2906188964844","268.2906188964844","268.2906188964844","71.4671859741211","71.4671859741211","71.4671859741211"
"360","260.0406188964844","260.0406188964844","260.0406188964844","74.1468734741211","74.1468734741211","74.1468734741211"
"361","260.1156311035156","260.1156311035156","260.1156311035156","75.7828140258789","75.7828140258789","75.7828140258789"
"362","276.42498779296875","276.42498779296875","276.42498779296875","76.0374984741211","76.0374984741211","76.0374984741211"
"363","246.6750030517578","246.6750030517578","246.6750030517578","74.47969055175781","74.47969055175781","74.47969055175781"
"364","258.7984313964844","258.7984313964844","258.7984313964844","74.1640625","74.1640625","74.1640625"
"365","267.3421936035156","267.3421936035156","267.3421936035156","74.82499694824219","74.82499694824219","74.82499694824219"
"366","267.859375","267.859375","267.859375","75.265625","75.265625","75.265625"
"367","255.86093139648438","255.86093139648438","255.86093139648438","73.11250305175781","73.11250305175781","73.11250305175781"
"368","263.05157470703125","263.05157470703125","263.05157470703125","72.35624694824219","72.35624694824219","72.35624694824219"
"369","263.4984436035156","263.4984436035156","263.4984436035156","78.59375","78.59375","78.59375"
"370","269.8109436035156","269.8109436035156","269.8109436035156","70.2437515258789","70.2437515258789","70.2437515258789"
"371","267.5328063964844","267.5328063964844","267.5328063964844","76.1640625","76.1640625","76.1640625"
"372","277.51873779296875","277.51873779296875","277.51873779296875","73.10624694824219","73.10624694824219","73.10624694824219"
"373","285.24688720703125","285.24688720703125","285.24688720703125","76.14375305175781","76.14375305175781","76.14375305175781"
"374","254.4250030517578","254.4250030517578","254.4250030517578","77.4515609741211","77.4515609741211","77.4515609741211"
"375","251.92813110351562","251.92813110351562","251.92813110351562","77.10469055175781","77.10469055175781","77.10469055175781"
"376","261.9546813964844","261.9546813964844","261.9546813964844","78.9609375","78.9609375","78.9609375"
"377","246.796875","246.796875","246.796875","75.05000305175781","75.05000305175781","75.05000305175781"
"378","257.14373779296875","257.14373779296875","257.14373779296875","83.08280944824219","83.08280944824219","83.08280944824219"
"379","242.89688110351562","242.89688110351562","242.89688110351562","78.0843734741211","78.0843734741211","78.0843734741211"
"380","256.47967529296875","256.47967529296875","256.47967529296875","74.45625305175781","74.45625305175781","74.45625305175781"
"381","248.73593139648438","248.73593139648438","248.73593139648438","76.80937194824219","76.80937194824219","76.80937194824219"
"382","261.46405029296875","261.46405029296875","261.46405029296875","74.9000015258789","74.9000015258789","74.9000015258789"
"383","249.3781280517578","249.3781280517578","249.3781280517578","75.4546890258789","75.4546890258789","75.4546890258789"
"384","261.796875","261.796875","261.796875","76.35624694824219","76.35624694824219","76.35624694824219"
"385","247.0046844482422","247.0046844482422","247.0046844482422","79.0218734741211","79.0218734741211","79.0218734741211"
"386","244.03125","244.03125","244.03125","77.7640609741211","77.7640609741211","77.7640609741211"
"387","237.46719360351562","237.46719360351562","237.46719360351562","76.23750305175781","76.23750305175781","76.23750305175781"
"388","261.2124938964844","261.2124938964844","261.2124938964844","80.97187805175781","80.97187805175781","80.97187805175781"
"389","251.3000030517578","251.3000030517578","251.3000030517578","78.53437805175781","78.53437805175781","78.53437805175781"
"390","252.296875","252.296875","252.296875","72.3687515258789","72.3687515258789","72.3687515258789"
"391","256.60467529296875","256.60467529296875","256.60467529296875","76.26094055175781","76.26094055175781","76.26094055175781"
"392","265.1968688964844","265.1968688964844","265.1968688964844","74.44999694824219","74.44999694824219","74.44999694824219"
"393","254.1765594482422","254.1765594482422","254.1765594482422","78.3890609741211","78.3890609741211","78.3890609741211"
"394","249.6906280517578","249.6906280517578","249.6906280517578","78.2046890258789","78.2046890258789","78.2046890258789"
"395","272.51873779296875","272.51873779296875","272.51873779296875","84.1031265258789","84.1031265258789","84.1031265258789"
"396","279.6859436035156","279.6859436035156","279.6859436035156","77.48905944824219","77.48905944824219","77.48905944824219"
"397","265.0484313964844","265.0484313964844","265.0484313964844","80.21406555175781","80.21406555175781","80.21406555175781"
"398","258.2828063964844","258.2828063964844","258.2828063964844","85.2171859741211","85.2171859741211","85.2171859741211"
"399","248.95938110351562","248.95938110351562","248.95938110351562","84.92500305175781","84.92500305175781","84.92500305175781"
"400","251.43124389648438","251.43124389648438","251.43124389648438","85.44062805175781","85.44062805175781","85.44062805175781"
"401","240.4890594482422","240.4890594482422","240.4890594482422","84.3296890258789","84.3296890258789","84.3296890258789"
"402","241.77969360351562","241.77969360351562","241.77969360351562","84.4937515258789","84.4937515258789","84.4937515258789"
"403","240.50625610351562","240.50625610351562","240.50625610351562","81.67655944824219","81.67655944824219","81.67655944824219"
"404","249.7531280517578","249.7531280517578","249.7531280517578","82.1953125","82.1953125","82.1953125"
"405","235.61093139648438","235.61093139648438","235.61093139648438","85.75468444824219","85.75468444824219","85.75468444824219"
"406","248.828125","248.828125","248.828125","86.9453125","86.9453125","86.9453125"
"407","230.4484405517578","230.4484405517578","230.4484405517578","84.1234359741211","84.1234359741211","84.1234359741211"
"408","236.3515625","236.3515625","236.3515625","88.4828109741211","88.4828109741211","88.4828109741211"
"409","240.6843719482422","240.6843719482422","240.6843719482422","87.28125","87.28125","87.28125"
"410","253.4656219482422","253.4656219482422","253.4656219482422","99.4046859741211","99.4046859741211","99.4046859741211"
"411","239.5656280517578","239.5656280517578","239.5656280517578","97.7562484741211","97.7562484741211","97.7562484741211"
"412","253.44686889648438","253.44686889648438","253.44686889648438","94.28437805175781","94.28437805175781","94.28437805175781"
"413","240.10000610351562","240.10000610351562","240.10000610351562","102.71875","102.71875","102.71875"
"414","244.73593139648438","244.73593139648438","244.73593139648438","88.5843734741211","88.5843734741211","88.5843734741211"
"415","257.7093811035156","257.7093811035156","257.7093811035156","95.52812194824219","95.52812194824219","95.52812194824219"
"416","250.86093139648438","250.86093139648438","250.86093139648438","98.4921875","98.4921875","98.4921875"
"417","244.5578155517578","244.5578155517578","244.5578155517578","90.0140609741211","90.0140609741211","90.0140609741211"
"418","243.2156219482422","243.2156219482422","243.2156219482422","91.87968444824219","91.87968444824219","91.87968444824219"
"419","230.2781219482422","230.2781219482422","230.2781219482422","88.1953125","88.1953125","88.1953125"
"420","239.34219360351562","239.34219360351562","239.34219360351562","93.12968444824219","93.12968444824219","93.12968444824219"
"421","252.97811889648438","252.97811889648438","252.97811889648438","86.859375","86.859375","86.859375"
"422","259.1656188964844","259.1656188964844","259.1656188964844","86.203125","86.203125","86.203125"
"423","245.078125","245.078125","245.078125","93.0796890258789","93.0796890258789","93.0796890258789"
"424","248.5546875","248.5546875","248.5546875","89.2734375","89.2734375","89.2734375"
"425","262.1421813964844","262.1421813964844","262.1421813964844","98.92500305175781","98.92500305175781","98.92500305175781"
"426","273.82342529296875","273.82342529296875","273.82342529296875","87.4437484741211","87.4437484741211","87.4437484741211"
"427","267.1484375","267.1484375","267.1484375","93.0687484741211","93.0687484741211","93.0687484741211"
"428","261.92657470703125","261.92657470703125","261.92657470703125","92.77656555175781","92.77656555175781","92.77656555175781"
"429","264.47344970703125","264.47344970703125","264.47344970703125","89.19999694824219","89.19999694824219","89.19999694824219"
"430","263.7593688964844","263.7593688964844","263.7593688964844","99.6656265258789","99.6656265258789","99.6656265258789"
"431","265.34844970703125","265.34844970703125","265.34844970703125","95.2328109741211","95.2328109741211","95.2328109741211"
"432","283.7734375","283.7734375","283.7734375","86.21875","86.21875","86.21875"
"433","265.09844970703125","265.09844970703125","265.09844970703125","97.9781265258789","97.9781265258789","97.9781265258789"
"434","268.80157470703125","268.80157470703125","268.80157470703125","93.1812515258789","93.1812515258789","93.1812515258789"
"435","267.578125","267.578125","267.578125","93.55937194824219","93.55937194824219","93.55937194824219"
"436","268.27655029296875","268.27655029296875","268.27655029296875","91.65312194824219","91.65312194824219","91.65312194824219"
"437","270.640625","270.640625","270.640625","93.11250305175781","93.11250305175781","93.11250305175781"
"438","268.1875","268.1875","268.1875","93.40156555175781","93.40156555175781","93.40156555175781"
"439","289.65936279296875","289.65936279296875","289.65936279296875","100.109375","100.109375","100.109375"
"440","265.61248779296875","265.61248779296875","265.61248779296875","91.3734359741211","91.3734359741211","91.3734359741211"
"441","268.83123779296875","268.83123779296875","268.83123779296875","91.0921859741211","91.0921859741211","91.0921859741211"
"442","261.8828125","261.8828125","261.8828125","88.87812805175781","88.87812805175781","88.87812805175781"
"443","280.91876220703125","280.91876220703125","280.91876220703125","84.9765625","84.9765625","84.9765625"
"444","275.26873779296875","275.26873779296875","275.26873779296875","89.12187194824219","89.12187194824219","89.12187194824219"
"445","282.26873779296875","282.26873779296875","282.26873779296875","84.08280944824219","84.08280944824219","84.08280944824219"
"446","273.4156188964844","273.4156188964844","273.4156188964844","85.90156555175781","85.90156555175781","85.90156555175781"
"447","280.6187438964844","280.6187438964844","280.6187438964844","85.4765625","85.4765625","85.4765625"
"448","295.76873779296875","295.76873779296875","295.76873779296875","85.3515625","85.3515625","85.3515625"
"449","279.96405029296875","279.96405029296875","279.96405029296875","97.1875","97.1875","97.1875"
"450","291.2093811035156","291.2093811035156","291.2093811035156","92.4749984741211","92.4749984741211","92.4749984741211"
"451","272.1000061035156","272.1000061035156","272.1000061035156","93.24687194824219","93.24687194824219","93.24687194824219"
"452","274.5015563964844","274.5015563964844","274.5015563964844","93.390625","93.390625","93.390625"
"453","273.39532470703125","273.39532470703125","273.39532470703125","86.3984375","86.3984375","86.3984375"
"454","261.4781188964844","261.4781188964844","261.4781188964844","95.1656265258789","95.1656265258789","95.1656265258789"
"455","293.02032470703125","293.02032470703125","293.02032470703125","101.9609375","101.9609375","101.9609375"
"456","291.7109375","291.7109375","291.7109375","85.9468765258789","85.9468765258789","85.9468765258789"
"457","268.16094970703125","268.16094970703125","268.16094970703125","90.2281265258789","90.2281265258789","90.2281265258789"
"458","281.8578186035156","281.8578186035156","281.8578186035156","94.3203125","94.3203125","94.3203125"
"459","285.5703125","285.5703125","285.5703125","86.8843765258789","86.8843765258789","86.8843765258789"
"460","274.6421813964844","274.6421813964844","274.6421813964844","90.8031234741211","90.8031234741211","90.8031234741211"
"461","274.64373779296875","274.64373779296875","274.64373779296875","93.6031265258789","93.6031265258789","93.6031265258789"
"462","287.40313720703125","287.40313720703125","287.40313720703125","89.7249984741211","89.7249984741211","89.7249984741211"
"463","264.5625","264.5625","264.5625","88.8515625","88.8515625","88.8515625"
"464","281.57342529296875","281.57342529296875","281.57342529296875","95.3203125","95.3203125","95.3203125"
"465","280.27655029296875","280.27655029296875","280.27655029296875","90.03125","90.03125","90.03125"
"466","266.4937438964844","266.4937438964844","266.4937438964844","90.3843765258789","90.3843765258789","90.3843765258789"
"467","273.61248779296875","273.61248779296875","273.61248779296875","95.50312805175781","95.50312805175781","95.50312805175781"
"468","278.45623779296875","278.45623779296875","278.45623779296875","97.8609390258789","97.8609390258789","97.8609390258789"
"469","279.58905029296875","279.58905029296875","279.58905029296875","93.7281265258789","93.7281265258789","93.7281265258789"
"470","266.10626220703125","266.10626220703125","266.10626220703125","95.4453125","95.4453125","95.4453125"
"471","265.84063720703125","265.84063720703125","265.84063720703125","97.20625305175781","97.20625305175781","97.20625305175781"
"472","251.7937469482422","251.7937469482422","251.7937469482422","99.35469055175781","99.35469055175781","99.35469055175781"
"473","259.2124938964844","259.2124938964844","259.2124938964844","99.4671859741211","99.4671859741211","99.4671859741211"
"474","256.12969970703125","256.12969970703125","256.12969970703125","93.7906265258789","93.7906265258789","93.7906265258789"
"475","247.7859344482422","247.7859344482422","247.7859344482422","94.40312194824219","94.40312194824219","94.40312194824219"
"476","248.9484405517578","248.9484405517578","248.9484405517578","99.78437805175781","99.78437805175781","99.78437805175781"
"477","264.3374938964844","264.3374938964844","264.3374938964844","101.0015640258789","101.0015640258789","101.0015640258789"
"478","250.6671905517578","250.6671905517578","250.6671905517578","101.45780944824219","101.45780944824219","101.45780944824219"
"479","262.1484375","262.1484375","262.1484375","97.12031555175781","97.12031555175781","97.12031555175781"
"480","254.02188110351562","254.02188110351562","254.02188110351562","97.2734375","97.2734375","97.2734375"
"481","245.734375","245.734375","245.734375","97.5140609741211","97.5140609741211","97.5140609741211"
"482","247.8000030517578","247.8000030517578","247.8000030517578","98.3531265258789","98.3531265258789","98.3531265258789"
"483","253.0515594482422","253.0515594482422","253.0515594482422","102.89375305175781","102.89375305175781","102.89375305175781"
"484","238.79843139648438","238.79843139648438","238.79843139648438","89.99687194824219","89.99687194824219","89.99687194824219"
"485","260.39373779296875","260.39373779296875","260.39373779296875","93.80155944824219","93.80155944824219","93.80155944824219"
"486","248.1796875","248.1796875","248.1796875","92.5687484741211","92.5687484741211","92.5687484741211"
"487","254.9015655517578","254.9015655517578","254.9015655517578","93.62812805175781","93.62812805175781","93.62812805175781"
"488","250.03125","250.03125","250.03125","93.51875305175781","93.51875305175781","93.51875305175781"
"489","256.0640563964844","256.0640563964844","256.0640563964844","98.16093444824219","98.16093444824219","98.16093444824219"
"490","245.2062530517578","245.2062530517578","245.2062530517578","90.16093444824219","90.16093444824219","90.16093444824219"
"491","257.96875","257.96875","257.96875","97.546875","97.546875","97.546875"
"492","248.4562530517578","248.4562530517578","248.4562530517578","96.4234390258789","96.4234390258789","96.4234390258789"
"493","258.4937438964844","258.4937438964844","258.4937438964844","90.90312194824219","90.90312194824219","90.90312194824219"
"494","261.8734436035156","261.8734436035156","261.8734436035156","85.16719055175781","85.16719055175781","85.16719055175781"
"495","271.921875","271.921875","271.921875","99.5250015258789","99.5250015258789","99.5250015258789"
"496","249.3828125","249.3828125","249.3828125","95.2125015258789","95.2125015258789","95.2125015258789"
"497","256.16876220703125","256.16876220703125","256.16876220703125","94.9703140258789","94.9703140258789","94.9703140258789"
"498","257.3921813964844","257.3921813964844","257.3921813964844","95.6078109741211","95.6078109741211","95.6078109741211"
"499","266.2671813964844","266.2671813964844","266.2671813964844","93.43437194824219","93.43437194824219","93.43437194824219"
"500","251.82186889648438","251.82186889648438","251.82186889648438","93.6937484741211","93.6937484741211","93.6937484741211"
"501","263.6859436035156","263.6859436035156","263.6859436035156","94.59843444824219","94.59843444824219","94.59843444824219"
"502","272.2796936035156","272.2796936035156","272.2796936035156","93.59687805175781","93.59687805175781","93.59687805175781"
"503","259.7203063964844","259.7203063964844","259.7203063964844","87.0796890258789","87.0796890258789","87.0796890258789"
"504","257.0093688964844","257.0093688964844","257.0093688964844","94.07499694824219","94.07499694824219","94.07499694824219"
"505","259.3968811035156","259.3968811035156","259.3968811035156","97.89530944824219","97.89530944824219","97.89530944824219"
"506","255.6062469482422","255.6062469482422","255.6062469482422","84.984375","84.984375","84.984375"
"507","254","254","254","94.66874694824219","94.66874694824219","94.66874694824219"
"508","270.93280029296875","270.93280029296875","270.93280029296875","91.77030944824219","91.77030944824219","91.77030944824219"
"509","259.7359313964844","259.7359313964844","259.7359313964844","88.2828140258789","88.2828140258789","88.2828140258789"
"510","260.54998779296875","260.54998779296875","260.54998779296875","98.9671859741211","98.9671859741211","98.9671859741211"
"511","268.5625","268.5625","268.5625","97.37812805175781","97.37812805175781","97.37812805175781"
"512","261.03125","261.03125","261.03125","96.1796875","96.1796875","96.1796875"
"513","265.31719970703125","265.31719970703125","265.31719970703125","99.2734375","99.2734375","99.2734375"
"514","251.3625030517578","251.3625030517578","251.3625030517578","98.1656265258789","98.1656265258789","98.1656265258789"
"515","268.9609375","268.9609375","268.9609375","92.9375","92.9375","92.9375"
"516","256.68280029296875","256.68280029296875","256.68280029296875","93.7203140258789","93.7203140258789","93.7203140258789"
"517","257.953125","257.953125","257.953125","98.7328109741211","98.7328109741211","98.7328109741211"
"518","257.3453063964844","257.3453063964844","257.3453063964844","90.0015640258789","90.0015640258789","90.0015640258789"
"519","241.7453155517578","241.7453155517578","241.7453155517578","96.22343444824219","96.22343444824219","96.22343444824219"
"520","246.9656219482422","246.9656219482422","246.9656219482422","100.6796875","100.6796875","100.6796875"
"521","258.3109436035156","258.3109436035156","258.3109436035156","106.4359359741211","106.4359359741211","106.4359359741211"
"522","258.42498779296875","258.42498779296875","258.42498779296875","100.65937805175781","100.65937805175781","100.65937805175781"
"523","239.8078155517578","239.8078155517578","239.8078155517578","110.8062515258789","110.8062515258789","110.8062515258789"
"524","265.1234436035156","265.1234436035156","265.1234436035156","101.921875","101.921875","101.921875"
"525","251.9406280517578","251.9406280517578","251.9406280517578","109.60469055175781","109.60469055175781","109.60469055175781"
"526","245.546875","245.546875","245.546875","109.9203109741211","109.9203109741211","109.9203109741211"
"527","253.57186889648438","253.57186889648438","253.57186889648438","110.37031555175781","110.37031555175781","110.37031555175781"
"528","246.984375","246.984375","246.984375","100.43281555175781","100.43281555175781","100.43281555175781"
"529","260.3265686035156","260.3265686035156","260.3265686035156","111.80000305175781","111.80000305175781","111.80000305175781"
"530","264.234375","264.234375","264.234375","112.1234359741211","112.1234359741211","112.1234359741211"
"531","251.8984375","251.8984375","251.8984375","98.7281265258789","98.7281265258789","98.7281265258789"
"532","260.2906188964844","260.2906188964844","260.2906188964844","107.7093734741211","107.7093734741211","107.7093734741211"
"533","243.31875610351562","243.31875610351562","243.31875610351562","96.22969055175781","96.22969055175781","96.22969055175781"
"534","253.3171844482422","253.3171844482422","253.3171844482422","104.74687194824219","104.74687194824219","104.74687194824219"
"535","259.6468811035156","259.6468811035156","259.6468811035156","102.9140625","102.9140625","102.9140625"
"536","257.19219970703125","257.19219970703125","257.19219970703125","99.9859390258789","99.9859390258789","99.9859390258789"
"537","243.25155639648438","243.25155639648438","243.25155639648438","112.32344055175781","112.32344055175781","112.32344055175781"
"538","237.4265594482422","237.4265594482422","237.4265594482422","111.74687194824219","111.74687194824219","111.74687194824219"
"539","261.41717529296875","261.41717529296875","261.41717529296875","115.4453125","115.4453125","115.4453125"
"540","249.50936889648438","249.50936889648438","249.50936889648438","106.16874694824219","106.16874694824219","106.16874694824219"
"541","236.2078094482422","236.2078094482422","236.2078094482422","109.8984375","109.8984375","109.8984375"
"542","242.7859344482422","242.7859344482422","242.7859344482422","108.47343444824219","108.47343444824219","108.47343444824219"
"543","252.46719360351562","252.46719360351562","252.46719360351562","109.921875","109.921875","109.921875"
"544","252.6484375","252.6484375","252.6484375","114.9906234741211","114.9906234741211","114.9906234741211"
"545","241.42343139648438","241.42343139648438","241.42343139648438","109.5062484741211","109.5062484741211","109.5062484741211"
"546","258.4234313964844","258.4234313964844","258.4234313964844","97.82499694824219","97.82499694824219","97.82499694824219"
"547","251.3937530517578","251.3937530517578","251.3937530517578","109.51875305175781","109.51875305175781","109.51875305175781"
"548","242.8984375","242.8984375","242.8984375","92.04219055175781","92.04219055175781","92.04219055175781"
"549","265.80780029296875","265.80780029296875","265.80780029296875","114.54374694824219","114.54374694824219","114.54374694824219"
"550","245.2468719482422","245.2468719482422","245.2468719482422","108.96562194824219","108.96562194824219","108.96562194824219"
"551","262.6625061035156","262.6625061035156","262.6625061035156","113.6953125","113.6953125","113.6953125"
"552","251.6359405517578","251.6359405517578","251.6359405517578","118.73905944824219","118.73905944824219","118.73905944824219"
"553","257.72344970703125","257.72344970703125","257.72344970703125","97.9765625","97.9765625","97.9765625"
"554","249.5671844482422","249.5671844482422","249.5671844482422","114.90156555175781","114.90156555175781","114.90156555175781"
"555","251.1671905517578","251.1671905517578","251.1671905517578","101.97343444824219","101.97343444824219","101.97343444824219"
"556","238.8640594482422","238.8640594482422","238.8640594482422","96.0531234741211","96.0531234741211","96.0531234741211"
